,south G(i) [kWh/m2],east G(i) [kWh/m2],north G(i) [kWh/m2],west G(i) [kWh/m2],T2m
5294,76.01,57.91,57.91,76.01,29.82
5295,238.6,114.91,114.91,411.02,29.67
5296,61.05,46.51,46.51,61.05,29.65
5297,10.03,10.03,13.17,13.17,29.18
5298,2.28,2.28,2.99,2.99,28.23
5299,0.0,0.0,0.0,0.0,23.62
5300,0.0,0.0,0.0,0.0,22.35
5301,0.0,0.0,0.0,0.0,21.5
5302,0.0,0.0,0.0,0.0,21.5
5303,0.0,0.0,0.0,0.0,21.45
5304,0.0,0.0,0.0,0.0,21.44
5305,0.0,0.0,0.0,0.0,20.98
5306,0.0,0.0,0.0,0.0,20.4
5307,0.0,0.0,0.0,0.0,19.61
5308,0.0,0.0,0.0,0.0,19.1
5309,5.47,7.18,7.18,5.47,18.84
5310,35.11,749.76,103.32,35.11,19.63
5311,94.27,98.19,71.14,71.14,20.32
5312,62.84,62.84,47.88,47.88,21.43
5313,419.15,481.49,135.43,135.43,22.19
5314,215.35,209.88,151.85,151.85,23.06
5315,156.54,155.81,118.56,118.56,23.75
5316,304.03,180.12,180.12,259.9,24.51
5317,195.02,140.91,140.91,193.34,24.89
5318,338.06,144.55,144.55,417.01,25.23
5319,265.18,110.35,110.35,498.84,25.52
5320,143.9,82.54,82.54,437.04,25.48
5321,50.62,50.62,84.03,229.24,24.98
5322,14.59,14.59,33.71,66.98,24.1
5323,0.0,0.0,0.0,0.0,22.96
5324,0.0,0.0,0.0,0.0,22.06
5325,0.0,0.0,0.0,0.0,20.99
5326,0.0,0.0,0.0,0.0,20.12
5327,0.0,0.0,0.0,0.0,19.18
5328,0.0,0.0,0.0,0.0,18.52
5329,0.0,0.0,0.0,0.0,17.98
5330,0.0,0.0,0.0,0.0,17.69
5331,0.0,0.0,0.0,0.0,17.11
5332,0.0,0.0,0.0,0.0,16.44
5333,23.26,405.87,130.69,23.26,16.3
5334,51.98,540.1,103.85,51.98,18.61
5335,200.84,786.94,49.7,49.7,20.23
5336,372.19,751.39,56.09,56.09,21.71
5337,525.57,636.47,49.7,49.7,23.07
5338,588.41,428.72,99.41,99.41,24.25
5339,668.59,213.66,69.77,69.77,25.25
5340,618.13,107.62,107.62,306.1,26.06
5341,520.06,125.4,125.4,458.54,26.6
5342,53.86,41.04,41.04,53.86,26.97
5343,56.26,42.86,42.86,56.26,26.64
5344,47.88,36.48,36.48,47.88,25.8
5345,23.26,23.26,30.52,30.52,23.4
5346,2.28,2.28,2.99,2.99,20.35
5347,0.0,0.0,0.0,0.0,17.71
5348,0.0,0.0,0.0,0.0,16.88
5349,0.0,0.0,0.0,0.0,16.45
5350,0.0,0.0,0.0,0.0,16.67
5351,0.0,0.0,0.0,0.0,16.56
5352,0.0,0.0,0.0,0.0,16.29
5353,0.0,0.0,0.0,0.0,15.72
5354,0.0,0.0,0.0,0.0,15.05
5355,0.0,0.0,0.0,0.0,14.51
5356,0.0,0.0,0.0,0.0,13.96
5357,24.17,328.27,109.58,24.17,13.81
5358,38.76,697.22,97.61,38.76,15.1
5359,202.22,732.09,58.82,58.82,16.24
5360,358.57,679.54,78.89,78.89,17.87
5361,427.57,487.84,131.33,131.33,19.38
5362,253.73,240.21,164.16,164.16,20.27
5363,442.81,274.98,178.3,178.3,20.73
5364,284.03,175.56,175.56,248.98,21.38
5365,585.35,74.78,74.78,500.24,21.78
5366,362.54,136.8,136.8,456.47,21.69
5367,277.05,102.6,102.6,545.32,21.86
5368,147.89,62.47,62.47,656.97,21.74
5369,12.31,12.31,16.16,16.16,21.41
5370,12.77,12.77,28.22,55.21,20.94
5371,0.0,0.0,0.0,0.0,18.54
5372,0.0,0.0,0.0,0.0,17.3
5373,0.0,0.0,0.0,0.0,16.58
5374,0.0,0.0,0.0,0.0,15.69
5375,0.0,0.0,0.0,0.0,14.96
5376,0.0,0.0,0.0,0.0,14.42
5377,0.0,0.0,0.0,0.0,14.07
5378,0.0,0.0,0.0,0.0,13.78
5379,0.0,0.0,0.0,0.0,13.63
5380,0.0,0.0,0.0,0.0,13.49
5381,22.34,407.41,126.95,22.34,13.72
5382,57.0,432.81,98.67,57.0,14.55
5383,159.4,289.46,97.58,97.58,14.98
5384,141.14,147.57,103.51,103.51,16.09
5385,141.52,141.71,107.16,107.16,17.31
5386,328.3,293.44,176.47,176.47,18.28
5387,452.38,277.59,179.67,179.67,19.56
5388,548.99,151.39,151.39,317.85,20.46
5389,532.06,125.4,125.4,465.6,20.93
5390,424.47,115.83,115.83,561.95,21.31
5391,220.52,120.39,120.39,336.44,21.25
5392,150.02,74.78,74.78,542.46,21.07
5393,41.04,41.04,56.88,84.01,20.55
5394,13.68,13.68,38.09,86.29,19.82
5395,0.0,0.0,0.0,0.0,18.43
5396,0.0,0.0,0.0,0.0,17.48
5397,0.0,0.0,0.0,0.0,16.21
5398,0.0,0.0,0.0,0.0,14.63
5399,0.0,0.0,0.0,0.0,14.05
5400,0.0,0.0,0.0,0.0,13.41
5401,0.0,0.0,0.0,0.0,12.97
5402,0.0,0.0,0.0,0.0,12.56
5403,0.0,0.0,0.0,0.0,12.24
5404,0.0,0.0,0.0,0.0,12.22
5405,23.26,111.04,50.98,23.26,12.59
5406,42.41,662.93,93.82,42.41,13.8
5407,191.8,498.76,88.46,88.46,15.71
5408,334.38,571.0,106.25,106.25,16.64
5409,416.44,466.41,139.54,139.54,17.54
5410,477.98,378.88,158.69,158.69,18.28
5411,576.3,262.56,144.1,144.1,19.21
5412,621.69,115.37,115.37,311.9,20.12
5413,512.12,134.52,134.52,450.17,21.14
5414,307.89,148.2,148.2,363.95,21.65
5415,300.28,90.74,90.74,631.94,21.61
5416,150.59,72.05,72.05,562.29,21.65
5417,43.32,43.32,61.36,103.65,21.11
5418,13.22,13.22,59.2,160.96,20.4
5419,0.0,0.0,0.0,0.0,19.0
5420,0.0,0.0,0.0,0.0,17.89
5421,0.0,0.0,0.0,0.0,17.31
5422,0.0,0.0,0.0,0.0,16.78
5423,0.0,0.0,0.0,0.0,16.52
5424,0.0,0.0,0.0,0.0,16.38
5425,0.0,0.0,0.0,0.0,16.36
5426,0.0,0.0,0.0,0.0,16.51
5427,0.0,0.0,0.0,0.0,16.2
5428,0.0,0.0,0.0,0.0,15.74
5429,6.84,8.98,8.98,6.84,15.55
5430,21.43,28.13,28.13,21.43,15.54
5431,73.02,73.02,55.63,55.63,16.09
5432,87.98,87.98,67.03,67.03,16.61
5433,87.98,87.98,67.03,67.03,17.09
5434,144.24,144.24,109.9,109.9,18.4
5435,157.79,157.01,119.47,119.47,19.99
5436,344.43,179.21,179.21,272.53,21.11
5437,122.69,93.48,93.48,122.69,22.26
5438,70.02,53.35,53.35,70.02,22.94
5439,70.02,53.35,53.35,70.02,22.79
5440,149.45,57.91,57.91,669.23,21.93
5441,22.34,22.34,29.33,29.33,21.56
5442,6.84,6.84,8.98,8.98,20.52
5443,0.0,0.0,0.0,0.0,18.88
5444,0.0,0.0,0.0,0.0,18.21
5445,0.0,0.0,0.0,0.0,17.44
5446,0.0,0.0,0.0,0.0,17.05
5447,0.0,0.0,0.0,0.0,16.53
5448,0.0,0.0,0.0,0.0,16.1
5449,0.0,0.0,0.0,0.0,15.67
5450,0.0,0.0,0.0,0.0,15.14
5451,0.0,0.0,0.0,0.0,14.65
5452,0.0,0.0,0.0,0.0,14.23
5453,22.8,201.26,71.87,22.8,13.99
5454,53.81,439.83,90.31,53.81,15.17
5455,208.31,651.74,70.22,70.22,16.69
5456,227.15,296.04,127.68,127.68,17.91
5457,528.36,610.22,73.87,73.87,18.9
5458,571.45,415.15,120.39,120.39,19.97
5459,576.74,259.67,143.19,143.19,21.15
5460,478.11,168.27,168.27,307.95,21.78
5461,428.64,158.69,158.69,386.42,22.61
5462,348.23,139.54,139.54,426.96,22.95
5463,325.99,59.28,59.28,762.07,23.18
5464,151.67,46.51,46.51,770.97,23.24
5465,36.48,36.48,93.08,557.33,22.88
5466,11.4,11.4,60.19,173.63,21.55
5467,0.0,0.0,0.0,0.0,20.3
5468,0.0,0.0,0.0,0.0,17.64
5469,0.0,0.0,0.0,0.0,16.53
5470,0.0,0.0,0.0,0.0,15.87
5471,0.0,0.0,0.0,0.0,15.78
5472,0.0,0.0,0.0,0.0,16.38
5473,0.0,0.0,0.0,0.0,17.04
5474,0.0,0.0,0.0,0.0,17.51
5475,0.0,0.0,0.0,0.0,17.73
5476,0.0,0.0,0.0,0.0,17.6
5477,20.98,250.19,81.03,20.98,17.82
5478,16.42,21.55,21.55,16.42,18.55
5479,33.52,33.52,25.54,25.54,18.94
5480,65.24,65.24,49.7,49.7,20.01
5481,231.72,239.35,144.1,144.1,20.65
5482,121.5,121.5,92.57,92.57,21.15
5483,117.31,117.31,89.38,89.38,21.72
5484,312.45,173.74,173.74,256.85,21.9
5485,145.79,110.35,110.35,145.61,22.41
5486,63.44,48.34,48.34,63.44,22.88
5487,53.27,40.58,40.58,53.27,23.37
5488,100.56,71.59,71.59,144.18,22.86
5489,25.99,25.99,34.11,34.11,21.02
5490,3.19,3.19,4.19,4.19,19.11
5491,0.0,0.0,0.0,0.0,17.8
5492,0.0,0.0,0.0,0.0,17.56
5493,0.0,0.0,0.0,0.0,17.48
5494,0.0,0.0,0.0,0.0,17.57
5495,0.0,0.0,0.0,0.0,17.61
5496,0.0,0.0,0.0,0.0,17.76
5497,0.0,0.0,0.0,0.0,17.9
5498,0.0,0.0,0.0,0.0,18.03
5499,0.0,0.0,0.0,0.0,18.22
5500,0.0,0.0,0.0,0.0,18.39
5501,15.5,29.83,22.59,15.5,18.66
5502,39.67,617.52,77.56,39.67,19.19
5503,111.12,135.9,79.34,79.34,19.05
5504,296.46,458.84,114.0,114.0,20.27
5505,354.72,382.5,145.01,145.01,22.82
5506,579.86,408.38,104.88,104.88,24.82
5507,424.87,262.22,172.37,172.37,26.57
5508,569.0,130.42,130.42,305.98,27.53
5509,220.84,147.29,147.29,215.44,26.11
5510,464.8,74.33,74.33,631.83,25.6
5511,215.43,111.72,111.72,333.8,24.85
5512,59.85,45.6,45.6,59.85,23.19
5513,20.06,20.06,26.33,26.33,22.59
5514,9.58,9.58,47.51,137.98,21.96
5515,0.0,0.0,0.0,0.0,21.4
5516,0.0,0.0,0.0,0.0,20.63
5517,0.0,0.0,0.0,0.0,19.91
5518,0.0,0.0,0.0,0.0,19.46
5519,0.0,0.0,0.0,0.0,18.89
5520,0.0,0.0,0.0,0.0,18.08
5521,0.0,0.0,0.0,0.0,17.65
5522,0.0,0.0,0.0,0.0,17.41
5523,0.0,0.0,0.0,0.0,17.21
5524,0.0,0.0,0.0,0.0,16.87
5525,19.15,372.46,105.26,19.15,16.59
5526,31.92,41.89,41.89,31.92,16.96
5527,208.77,597.35,74.78,74.78,18.67
5528,369.12,643.8,87.55,87.55,19.92
5529,524.37,589.23,85.27,85.27,20.82
5530,612.67,422.91,99.87,99.87,21.81
5531,498.52,267.34,165.99,165.99,22.45
5532,597.45,129.96,129.96,314.35,22.84
5533,329.9,165.99,165.99,307.36,23.2
5534,427.22,112.18,112.18,553.57,23.64
5535,261.2,107.16,107.16,466.52,23.28
5536,154.69,58.37,58.37,654.54,22.98
5537,32.38,32.38,85.91,591.36,22.61
5538,8.66,8.66,48.46,146.04,21.57
5539,0.0,0.0,0.0,0.0,20.21
5540,0.0,0.0,0.0,0.0,18.59
5541,0.0,0.0,0.0,0.0,17.21
5542,0.0,0.0,0.0,0.0,15.97
5543,0.0,0.0,0.0,0.0,15.14
5544,0.0,0.0,0.0,0.0,14.53
5545,0.0,0.0,0.0,0.0,14.26
5546,0.0,0.0,0.0,0.0,13.81
5547,0.0,0.0,0.0,0.0,13.44
5548,0.0,0.0,0.0,0.0,13.24
5549,17.33,64.38,32.17,17.33,13.05
5550,54.72,195.78,76.15,54.72,14.77
5551,104.87,121.35,76.15,76.15,16.95
5552,79.6,79.6,60.65,60.65,18.42
5553,113.12,113.12,86.18,86.18,19.38
5554,155.85,155.05,117.19,117.19,20.01
5555,129.28,129.28,98.5,98.5,20.46
5556,135.86,103.51,103.51,135.86,20.8
5557,135.26,103.06,103.06,135.26,20.67
5558,132.91,99.87,99.87,133.7,20.61
5559,69.43,52.9,52.9,69.43,20.5
5560,32.92,25.08,25.08,32.92,20.29
5561,9.58,9.58,12.57,12.57,19.92
5562,1.82,1.82,2.39,2.39,18.8
5563,0.0,0.0,0.0,0.0,17.49
5564,0.0,0.0,0.0,0.0,16.53
5565,0.0,0.0,0.0,0.0,15.58
5566,0.0,0.0,0.0,0.0,14.98
5567,0.0,0.0,0.0,0.0,14.21
5568,0.0,0.0,0.0,0.0,13.6
5569,0.0,0.0,0.0,0.0,13.29
5570,0.0,0.0,0.0,0.0,13.62
5571,0.0,0.0,0.0,0.0,13.65
5572,0.0,0.0,0.0,0.0,13.12
5573,19.15,235.06,71.54,19.15,12.79
5574,63.96,620.69,71.33,41.5,13.69
5575,230.94,761.36,53.35,53.35,15.93
5576,406.91,740.59,61.1,61.1,17.77
5577,565.68,631.14,57.91,57.91,19.33
5578,647.19,429.68,82.99,82.99,20.43
5579,527.19,264.93,160.97,160.97,20.72
5580,621.97,122.67,122.67,315.79,21.68
5581,518.98,132.7,132.7,447.17,22.18
5582,468.89,91.66,91.66,620.13,22.61
5583,325.29,72.96,72.96,704.19,22.67
5584,155.87,61.1,61.1,618.31,22.55
5585,32.83,32.83,80.55,560.72,22.05
5586,6.38,6.38,26.68,76.41,20.72
5587,0.0,0.0,0.0,0.0,19.26
5588,0.0,0.0,0.0,0.0,17.75
5589,0.0,0.0,0.0,0.0,16.38
5590,0.0,0.0,0.0,0.0,15.45
5591,0.0,0.0,0.0,0.0,14.21
5592,0.0,0.0,0.0,0.0,13.3
5593,0.0,0.0,0.0,0.0,12.59
5594,0.0,0.0,0.0,0.0,12.04
5595,0.0,0.0,0.0,0.0,11.61
5596,0.0,0.0,0.0,0.0,11.33
5597,17.78,272.74,77.25,17.78,11.3
5598,62.61,674.54,64.78,37.39,13.57
5599,235.1,778.17,49.7,49.7,17.24
5600,412.56,746.96,58.37,58.37,19.31
5601,567.79,627.76,61.1,61.1,21.2
5602,688.51,436.59,49.25,49.25,22.54
5603,708.06,209.74,78.89,78.89,23.38
5604,707.58,67.94,67.94,302.09,24.13
5605,630.85,69.31,69.31,518.17,24.66
5606,499.9,69.77,69.77,672.72,24.99
5607,342.55,55.63,55.63,778.06,25.05
5608,161.06,47.42,47.42,746.2,24.82
5609,31.46,31.46,77.47,564.14,24.21
5610,5.02,5.02,13.23,31.58,22.52
5611,0.0,0.0,0.0,0.0,20.3
5612,0.0,0.0,0.0,0.0,19.1
5613,0.0,0.0,0.0,0.0,18.18
5614,0.0,0.0,0.0,0.0,17.31
5615,0.0,0.0,0.0,0.0,15.89
5616,0.0,0.0,0.0,0.0,14.7
5617,0.0,0.0,0.0,0.0,14.07
5618,0.0,0.0,0.0,0.0,13.64
5619,0.0,0.0,0.0,0.0,13.27
5620,0.0,0.0,0.0,0.0,12.81
5621,16.87,291.34,79.0,16.87,12.41
5622,63.22,692.32,59.24,35.11,14.6
5623,238.6,782.77,48.34,48.34,18.16
5624,413.66,738.48,60.65,60.65,20.88
5625,570.43,625.36,61.1,61.1,22.96
5626,670.14,431.08,70.68,70.68,24.45
5627,706.47,210.54,82.08,82.08,25.42
5628,713.72,64.3,64.3,301.42,26.15
5629,628.65,72.05,72.05,515.45,26.63
5630,508.82,62.02,62.02,685.78,26.88
5631,346.27,51.53,51.53,789.22,26.88
5632,162.61,43.78,43.78,769.02,26.55
5633,31.01,31.01,74.51,553.72,25.85
5634,4.1,4.1,5.39,5.39,24.17
5635,0.0,0.0,0.0,0.0,22.11
5636,0.0,0.0,0.0,0.0,20.49
5637,0.0,0.0,0.0,0.0,18.59
5638,0.0,0.0,0.0,0.0,17.13
5639,0.0,0.0,0.0,0.0,16.22
5640,0.0,0.0,0.0,0.0,15.52
5641,0.0,0.0,0.0,0.0,14.96
5642,0.0,0.0,0.0,0.0,14.5
5643,0.0,0.0,0.0,0.0,14.04
5644,0.0,0.0,0.0,0.0,13.61
5645,16.87,242.43,67.55,16.87,13.47
5646,67.12,668.7,57.23,36.48,15.59
5647,241.49,785.91,46.51,46.51,19.67
5648,418.08,741.48,58.37,58.37,22.11
5649,573.08,622.93,61.1,61.1,24.08
5650,690.51,432.11,53.35,53.35,25.62
5651,720.57,201.61,71.59,71.59,26.7
5652,727.06,53.35,53.35,298.63,27.54
5653,637.2,65.66,65.66,519.11,28.1
5654,504.36,67.03,67.03,673.98,28.45
5655,344.5,55.18,55.18,772.23,28.66
5656,162.96,46.97,46.97,736.01,28.45
5657,31.01,31.01,70.7,519.51,27.71
5658,0.0,0.0,0.0,0.0,26.28
5659,0.0,0.0,0.0,0.0,25.33
5660,0.0,0.0,0.0,0.0,24.08
5661,0.0,0.0,0.0,0.0,23.14
5662,0.0,0.0,0.0,0.0,21.97
5663,0.0,0.0,0.0,0.0,20.79
5664,0.0,0.0,0.0,0.0,19.69
5665,0.0,0.0,0.0,0.0,19.04
5666,0.0,0.0,0.0,0.0,18.49
5667,0.0,0.0,0.0,0.0,18.01
5668,0.0,0.0,0.0,0.0,17.65
5669,15.5,108.49,38.08,15.5,17.18
5670,73.52,477.91,44.69,44.69,18.94
5671,191.24,440.56,81.62,81.62,22.37
5672,311.77,467.37,110.35,110.35,24.19
5673,500.58,533.97,102.6,102.6,25.63
5674,643.94,415.48,82.99,82.99,27.3
5675,658.75,221.17,103.97,103.97,28.48
5676,646.61,103.06,103.06,307.61,28.8
5677,602.14,83.45,83.45,494.6,29.65
5678,494.08,67.03,67.03,656.26,30.13
5679,334.1,59.28,59.28,731.9,30.15
5680,160.01,46.06,46.06,708.89,29.83
5681,32.38,32.38,64.68,415.73,29.05
5682,0.0,0.0,0.0,0.0,26.34
5683,0.0,0.0,0.0,0.0,26.76
5684,0.0,0.0,0.0,0.0,25.6
5685,0.0,0.0,0.0,0.0,24.49
5686,0.0,0.0,0.0,0.0,23.59
5687,0.0,0.0,0.0,0.0,22.56
5688,0.0,0.0,0.0,0.0,21.53
5689,0.0,0.0,0.0,0.0,20.38
5690,0.0,0.0,0.0,0.0,19.69
5691,0.0,0.0,0.0,0.0,19.22
5692,0.0,0.0,0.0,0.0,18.8
5693,15.05,123.97,40.18,15.05,18.48
5694,73.51,496.8,42.41,42.41,20.23
5695,229.69,673.53,57.0,57.0,23.0
5696,399.71,680.69,67.03,67.03,24.91
5697,552.82,589.75,67.49,67.49,26.64
5698,674.22,416.46,54.72,54.72,28.19
5699,702.32,196.25,72.5,72.5,29.54
5700,667.27,87.55,87.55,302.35,30.26
5701,450.99,141.36,141.36,391.93,30.55
5702,372.19,121.3,121.3,456.41,30.96
5703,330.83,59.28,59.28,718.09,30.79
5704,159.12,46.06,46.06,690.92,29.07
5705,31.01,31.01,61.86,416.9,28.64
5706,0.0,0.0,0.0,0.0,27.63
5707,0.0,0.0,0.0,0.0,26.12
5708,0.0,0.0,0.0,0.0,24.5
5709,0.0,0.0,0.0,0.0,23.33
5710,0.0,0.0,0.0,0.0,22.5
5711,0.0,0.0,0.0,0.0,21.66
5712,0.0,0.0,0.0,0.0,20.82
5713,0.0,0.0,0.0,0.0,20.18
5714,0.0,0.0,0.0,0.0,19.56
5715,0.0,0.0,0.0,0.0,19.02
5716,0.0,0.0,0.0,0.0,18.55
5717,14.59,154.17,44.92,14.59,18.48
5718,75.12,498.17,41.95,41.95,20.52
5719,235.4,691.12,54.72,54.72,23.49
5720,403.09,680.27,66.58,66.58,25.17
5721,557.77,590.04,67.49,67.49,26.81
5722,679.86,416.07,54.72,54.72,28.34
5723,707.59,195.06,72.5,72.5,29.57
5724,675.62,83.9,83.9,302.19,30.52
5725,500.51,128.59,128.59,425.79,31.24
5726,424.58,104.43,104.43,536.1,31.37
5727,321.86,67.03,67.03,676.17,31.16
5728,155.86,51.53,51.53,622.89,30.63
5729,30.1,30.1,59.29,413.13,29.08
5730,0.0,0.0,0.0,0.0,27.91
5731,0.0,0.0,0.0,0.0,25.96
5732,0.0,0.0,0.0,0.0,24.78
5733,0.0,0.0,0.0,0.0,23.74
5734,0.0,0.0,0.0,0.0,23.03
5735,0.0,0.0,0.0,0.0,22.1
5736,0.0,0.0,0.0,0.0,21.68
5737,0.0,0.0,0.0,0.0,21.33
5738,0.0,0.0,0.0,0.0,20.99
5739,0.0,0.0,0.0,0.0,20.87
5740,0.0,0.0,0.0,0.0,20.7
5741,12.77,71.83,26.99,12.77,20.55
5742,76.37,446.28,43.32,43.32,21.3
5743,234.95,670.9,56.54,56.54,22.84
5744,402.88,671.19,67.94,67.94,24.38
5745,553.82,580.52,72.05,72.05,26.68
5746,429.12,328.42,155.5,155.5,28.98
5747,687.33,204.66,88.01,88.01,30.4
5748,712.89,58.37,58.37,296.4,31.18
5749,582.52,93.94,93.94,478.25,31.73
5750,428.17,102.15,102.15,540.09,32.05
5751,263.65,93.48,93.48,475.24,31.88
5752,148.71,58.37,58.37,523.31,31.47
5753,31.01,31.01,53.89,306.12,30.11
5754,0.0,0.0,0.0,0.0,28.19
5755,0.0,0.0,0.0,0.0,26.24
5756,0.0,0.0,0.0,0.0,25.39
5757,0.0,0.0,0.0,0.0,25.88
5758,0.0,0.0,0.0,0.0,26.06
5759,0.0,0.0,0.0,0.0,23.83
5760,0.0,0.0,0.0,0.0,23.46
5761,0.0,0.0,0.0,0.0,22.99
5762,0.0,0.0,0.0,0.0,22.5
5763,0.0,0.0,0.0,0.0,22.24
5764,0.0,0.0,0.0,0.0,21.55
5765,12.31,73.47,26.51,12.31,19.81
5766,69.96,211.94,46.97,46.97,21.82
5767,147.7,251.74,82.54,82.54,22.95
5768,406.4,672.29,66.12,66.12,24.69
5769,538.55,559.1,81.17,81.17,26.42
5770,676.44,410.22,61.56,61.56,27.98
5771,701.29,195.77,78.43,78.43,29.18
5772,306.21,164.16,164.16,246.0,29.87
5773,36.51,27.82,27.82,36.51,30.3
5774,117.14,88.46,88.46,117.52,30.26
5775,178.82,99.87,99.87,249.29,28.27
5776,141.59,60.19,60.19,459.78,25.55
5777,5.02,5.02,6.58,6.58,25.06
5778,0.0,0.0,0.0,0.0,24.7
5779,0.0,0.0,0.0,0.0,24.0
5780,0.0,0.0,0.0,0.0,22.58
5781,0.0,0.0,0.0,0.0,21.79
5782,0.0,0.0,0.0,0.0,21.07
5783,0.0,0.0,0.0,0.0,20.55
5784,0.0,0.0,0.0,0.0,20.04
5785,0.0,0.0,0.0,0.0,19.55
5786,0.0,0.0,0.0,0.0,18.87
5787,0.0,0.0,0.0,0.0,18.35
5788,0.0,0.0,0.0,0.0,18.19
5789,12.31,181.53,45.11,12.31,18.12
5790,80.72,529.98,39.67,39.67,19.18
5791,249.79,711.55,53.35,53.35,21.27
5792,431.14,716.44,59.74,59.74,22.75
5793,582.03,600.25,66.12,66.12,24.34
5794,687.39,416.36,69.77,69.77,26.03
5795,734.35,191.3,71.14,71.14,27.08
5796,728.06,63.84,63.84,304.49,27.96
5797,647.14,65.21,65.21,517.61,28.3
5798,508.45,67.94,67.94,661.26,28.73
5799,351.43,51.98,51.98,761.99,28.77
5800,168.25,40.58,40.58,737.59,28.6
5801,25.54,25.54,53.02,485.95,27.96
5802,0.0,0.0,0.0,0.0,26.23
5803,0.0,0.0,0.0,0.0,24.41
5804,0.0,0.0,0.0,0.0,22.67
5805,0.0,0.0,0.0,0.0,21.31
5806,0.0,0.0,0.0,0.0,20.52
5807,0.0,0.0,0.0,0.0,20.02
5808,0.0,0.0,0.0,0.0,19.38
5809,0.0,0.0,0.0,0.0,18.68
5810,0.0,0.0,0.0,0.0,18.13
5811,0.0,0.0,0.0,0.0,17.84
5812,0.0,0.0,0.0,0.0,17.66
5813,10.94,107.51,30.19,10.94,17.5
5814,81.15,540.61,37.39,37.39,19.07
5815,252.61,722.34,48.79,48.79,22.4
5816,431.73,712.79,56.09,56.09,25.21
5817,586.2,599.52,58.37,58.37,27.5
5818,696.23,411.83,57.46,57.46,29.12
5819,734.65,183.84,64.75,64.75,30.19
5820,728.26,57.91,57.91,300.63,30.85
5821,638.54,65.66,65.66,509.79,31.08
5822,503.83,65.66,65.66,652.98,31.4
5823,349.72,48.79,48.79,757.48,31.21
5824,165.4,40.58,40.58,708.79,30.92
5825,25.08,25.08,49.45,447.61,30.23
5826,0.0,0.0,0.0,0.0,28.82
5827,0.0,0.0,0.0,0.0,27.29
5828,0.0,0.0,0.0,0.0,26.04
5829,0.0,0.0,0.0,0.0,24.81
5830,0.0,0.0,0.0,0.0,23.94
5831,0.0,0.0,0.0,0.0,23.5
5832,0.0,0.0,0.0,0.0,23.24
5833,0.0,0.0,0.0,0.0,22.8
5834,0.0,0.0,0.0,0.0,21.96
5835,0.0,0.0,0.0,0.0,21.3
5836,0.0,0.0,0.0,0.0,20.71
5837,10.03,77.87,23.81,10.03,19.85
5838,82.44,561.67,35.11,35.11,19.61
5839,246.57,675.24,53.35,53.35,19.78
5840,348.99,521.36,95.3,95.3,20.71
5841,228.73,229.55,134.98,134.98,21.97
5842,307.93,260.56,157.78,157.78,23.05
5843,663.73,210.43,103.97,103.97,23.78
5844,515.5,145.47,145.47,299.32,24.48
5845,55.06,41.95,41.95,55.06,24.65
5846,217.3,124.95,124.95,236.04,24.33
5847,80.8,61.56,61.56,80.8,23.54
5848,65.45,48.34,48.34,74.87,22.33
5849,7.75,7.75,10.17,10.17,21.29
5850,0.0,0.0,0.0,0.0,20.36
5851,0.0,0.0,0.0,0.0,19.46
5852,0.0,0.0,0.0,0.0,18.98
5853,0.0,0.0,0.0,0.0,18.2
5854,0.0,0.0,0.0,0.0,17.66
5855,0.0,0.0,0.0,0.0,16.96
5856,0.0,0.0,0.0,0.0,16.23
5857,0.0,0.0,0.0,0.0,15.7
5858,0.0,0.0,0.0,0.0,15.1
5859,0.0,0.0,0.0,0.0,14.41
5860,0.0,0.0,0.0,0.0,13.52
5861,9.58,97.63,26.1,9.58,12.67
5862,88.19,648.07,32.38,32.38,13.76
5863,271.76,773.23,45.14,45.14,15.88
5864,457.07,743.95,53.81,53.81,17.13
5865,601.49,604.26,67.49,67.49,18.5
5866,673.57,409.61,90.29,90.29,19.65
5867,466.5,249.54,164.62,164.62,20.69
5868,601.43,133.15,133.15,316.65,21.42
5869,543.85,121.75,121.75,451.31,22.02
5870,357.89,124.49,124.49,425.39,22.57
5871,327.61,72.05,72.05,655.24,22.38
5872,160.78,51.53,51.53,598.58,21.89
5873,23.26,23.26,45.35,477.94,21.46
5874,0.0,0.0,0.0,0.0,20.46
5875,0.0,0.0,0.0,0.0,18.77
5876,0.0,0.0,0.0,0.0,16.94
5877,0.0,0.0,0.0,0.0,16.81
5878,0.0,0.0,0.0,0.0,16.62
5879,0.0,0.0,0.0,0.0,15.62
5880,0.0,0.0,0.0,0.0,15.05
5881,0.0,0.0,0.0,0.0,14.46
5882,0.0,0.0,0.0,0.0,13.87
5883,0.0,0.0,0.0,0.0,13.53
5884,0.0,0.0,0.0,0.0,13.04
5885,9.12,83.8,23.0,9.12,12.59
5886,88.91,668.57,28.73,28.73,13.11
5887,270.7,759.53,43.78,43.78,15.54
5888,460.1,745.49,47.88,47.88,18.0
5889,605.24,602.65,59.74,59.74,20.09
5890,720.88,413.2,56.54,56.54,21.55
5891,759.06,179.91,64.3,64.3,22.64
5892,746.26,60.19,60.19,307.59,23.41
5893,662.98,61.56,61.56,523.09,24.0
5894,536.02,51.98,51.98,693.14,24.42
5895,357.6,49.7,49.7,759.94,24.42
5896,170.14,39.67,39.67,710.55,23.94
5897,22.34,22.34,41.67,441.67,23.34
5898,0.0,0.0,0.0,0.0,22.28
5899,0.0,0.0,0.0,0.0,20.82
